pantone,name,hex,rgb,skc,family,shade,needs_review
17-1641TPG,Chrysanthemum,#BB525B,"187,82,91",3560,3,560,False
18-1643TPG,Cardinal,#A74B54,"167,75,84",3600,3,600,False
18-1661TPG,Tomato Puree,#C24654,"194,70,84",3570,3,570,False
17-1663TPG,Bittersweet,#D84652,"216,70,82",3540,3,540,False
18-1652TPG,Rococco Red,#BF4450,"191,68,80",3580,3,580,False
18-1660TPG,Tomato,#CE3845,"206,56,69",3570,3,570,False
18-1762TPG,Hibiscus,#D84552,"216,69,82",4540,4,540,False
19-1760TPG,Scarlet,#B43B4C,"180,59,76",3610,3,610,False
18-1764TPG,Lollipop,#C63A4F,"198,58,79",3580,3,580,False
18-1763TPG,High Risk Red,#CC333D,"204,51,61",3580,3,580,False
18-1555TPG,Molten Lava,#BC3D3A,"188,61,58",3600,3,600,False
18-1657TPG,Salsa,#AC303D,"172,48,61",3640,3,640,False
18-1551TPG,Aura Orange,#B8363B,"184,54,59",3610,3,610,False
18-1659TPG,Goji Berry,#B8333E,"184,51,62",3620,3,620,False
18-1658TPG,Pompeian Red,#A74145,"167,65,69",3620,3,620,False
19-1758TPG,Haute Red,#A52E3A,"165,46,58",3660,3,660,False
18-1559TPG,Red Alert,#D34038,"211,64,56",3560,3,560,False
18-1563TPG,Rubicondo,#C33C41,"195,60,65",3590,3,590,False
18-1453TPG,Fire Whirl,#AC423D,"172,66,61",3610,3,610,False
18-1553TPG,Adrenaline Rush,#B73438,"183,52,56",3620,3,620,False
19-1756TPG,Urban Red,#B53743,"181,55,67",3620,3,620,False
18-1552TPG,Lava Falls,#9F383A,"159,56,58",3650,3,650,False
19-1755TPG,Equestrian Red,#A2323C,"162,50,60",3650,3,650,False
18-1662TPG,Flame Scarlet,#D13B40,"209,59,64",3560,3,560,False
17-1664TPG,Poppy Red,#DF484F,"223,72,79",3520,3,520,False
19-1763TPG,Racing Red,#BC2E3E,"188,46,62",3620,3,620,False
18-1663TPG,Chinese Red,#C03443,"192,52,67",3600,3,600,False
19-1664TPG,True Red,#BD3645,"189,54,69",3600,3,600,False
19-1663TPG,Ribbon Red,#B93845,"185,56,69",3610,3,610,False
19-1662TPG,Samba,#A9363E,"169,54,62",3640,3,640,False
18-1653TPG,Toreador,#BA2B42,"186,43,66",3620,3,620,False
18-1761TPG,Ski Patrol,#B8314B,"184,49,75",3620,3,620,False
19-1764TPG,Lipstick Red,#B23649,"178,54,73",3620,3,620,False
18-1654TPG,Lychee,#BB2F43,"187,47,67",3610,3,610,False
19-1762TPG,Crimson,#B1354D,"177,53,77",3620,3,620,False
18-1759TPG,Jalapeño Red,#B2334B,"178,51,75",3620,3,620,False
19-1862TPG,Jester Red,#9E3744,"158,55,68",3650,3,650,False
18-1655TPG,Mars Red,#BF3A45,"191,58,69",3600,3,600,False
19-1757TPG,Barbados Cherry,#B02B3B,"176,43,59",3640,3,640,False
19-1559TPG,Scarlet Sage,#A13941,"161,57,65",3640,3,640,False
19-1761TPG,Tango Red,#B12D41,"177,45,65",3630,3,630,False
19-1759TPG,American Beauty,#A74450,"167,68,80",3620,3,620,False
19-1863TPG,Scooter,#9A3141,"154,49,65",3670,3,670,False
19-1557TPG,Chili Pepper,#9D363F,"157,54,63",3660,3,660,False
19-1554TPG,Savvy Red,#9B313C,"155,49,60",3670,3,670,False
19-1657TPG,Karanda Red,#923943,"146,57,67",3670,3,670,False
19-1875TPG,Emboldened,#96353D,"150,53,61",3670,3,670,False
19-1558TPG,Scarlet Smile,#A33745,"163,55,69",3640,3,640,False
19-1537TPG,Winery,#833C3F,"131,60,63",3690,3,690,False
19-1653TPG,Rhythmic Red,#93363D,"147,54,61",3670,3,670,False
19-1527TPG,New Maroon,#714145,"113,65,69",3700,3,700,False
19-1650TPG,Biking Red,#803D45,"128,61,69",3690,3,690,False
19-1652TPG,Rhubarb,#7A3640,"122,54,64",3710,3,710,False
19-1534TPG,Merlot,#7A393E,"122,57,62",3700,3,700,False
19-1555TPG,Red Dahlia,#863339,"134,51,57",3700,3,700,False
19-1531TPG,Sun-Dried Tomato,#803A40,"128,58,64",3690,3,690,False
19-1535TPG,Syrah,#74373A,"116,55,58",3720,3,720,False
19-1327TPG,Andorra,#694546,"105,69,70",3700,3,700,False
19-1629TPG,Ruby Wine,#794045,"121,64,69",3690,3,690,False
19-1536TPG,Red Pear,#804145,"128,65,69",3680,3,680,False
19-1934TPG,Tibetan Red,#81404A,"129,64,74",3680,3,680,False
19-1726TPG,Cordovan,#6F4048,"111,64,72",3700,3,700,False
19-1724TPG,Cabernet,#713B43,"113,59,67",3710,3,710,False
19-1525TPG,Port,#6D4549,"109,69,73",3690,3,690,False
19-1521TPG,Red Mahogany,#674A4E,"103,74,78",3690,3,690,False
19-1533TPG,Cowhide,#8B5252,"139,82,82",3630,3,630,False
19-1530TPG,Burnt Russet,#874850,"135,72,80",3650,3,650,False
19-1524TPG,Oxblood Red,#754A4E,"117,74,78",3670,3,670,False
19-1930TPG,Pomegranate,#6F3841,"111,56,65",3720,3,720,False
19-1522TPG,Zinfandel,#663F45,"102,63,69",3720,3,720,False
19-1725TPG,Tawny Port,#6B3B44,"107,59,68",3720,3,720,False
19-1526TPG,Chocolate Truffle,#674248,"103,66,72",3710,3,710,False
18-1631TPG,Earth Red,#9C505D,"156,80,93",3610,3,610,False
19-1543TPG,Brick Red,#90484D,"144,72,77",3640,3,640,False
19-1532TPG,Rosewood,#874648,"135,70,72",3660,3,660,False
19-1656TPG,Rio Red,#8E3841,"142,56,65",3680,3,680,False
19-1655TPG,Garnet,#964049,"150,64,73",3650,3,650,False
19-1840TPG,Deep Claret,#9C4150,"156,65,80",3640,3,640,False
19-1940TPG,Rumba Red,#823B47,"130,59,71",3690,3,690,False
16-1617TPG,Mauveglow,#D0878E,"208,135,142",4420,4,420,False
17-1927TPG,Desert Rose,#D16D7C,"209,109,124",4480,4,480,False
17-1929TPG,Rapture Rose,#CE6981,"206,105,129",4490,4,490,False
18-1634TPG,Baroque Rose,#B05A68,"176,90,104",3560,3,560,False
18-1635TPG,Slate Rose,#B65E6B,"182,94,107",3540,3,540,False
17-1633TPG,Holly Berry,#B55464,"181,84,100",3560,3,560,False
18-1633TPG,Garnet Rose,#B15662,"177,86,98",3570,3,570,False
14-1911TPG,Candy Pink,#F5B2C0,"245,178,192",4290,4,290,False
15-1816TPG,Peony,#EC9EAC,"236,158,172",4340,4,340,False
14-1714TPG,Quartz Pink,#F0ABAE,"240,171,174",3310,3,310,False
15-1717TPG,Pink Icing,#ECA1A6,"236,161,166",3340,3,340,False
15-1821TPG,Flamingo Pink,#F498A0,"244,152,160",4350,4,350,False
15-1624TPG,Conch Shell,#F88D97,"248,141,151",4370,4,370,False
15-1626TPG,Salmon Rose,#FC8B93,"252,139,147",3370,3,370,False
15-1611TPG,Bridal Rose,#D7A3A4,"215,163,164",3350,3,350,False
15-1614TPG,Blush,#D0969E,"208,150,158",4390,4,390,False
16-1610TPG,Brandied Apricot,#CC8A92,"204,138,146",4420,4,420,False
16-1720TPG,Strawberry Ice,#E48990,"228,137,144",3400,3,400,False
16-1626TPG,Peach Blossom,#E28388,"226,131,136",3410,3,410,False
16-1620TPG,Tea Rose,#DD727D,"221,114,125",4450,4,450,False
17-1537TPG,Mineral Red,#AF5B5F,"175,91,95",3560,3,560,False
15-1415TPG,Coral Cloud,#E3ACA4,"227,172,164",3320,3,320,False
16-1511TPG,Rose Tan,#CE9694,"206,150,148",3390,3,390,False
17-1718TPG,Dusty Rose,#B87D83,"184,125,131",4470,4,470,False
17-1514TPG,Ash Rose,#B28282,"178,130,130",3470,3,470,False
17-1424TPG,Brick Dust,#B3746D,"179,116,109",3500,3,500,False
17-1518TPG,Old Rose,#B17D7B,"177,125,123",3480,3,480,False
17-1520TPG,Canyon Rose,#B17370,"177,115,112",3510,3,510,False
14-1506TPG,Rose Smoke,#D6B9B1,"214,185,177",3300,3,300,False
14-1803TPG,Sepia Rose,#DABEBA,"218,190,186",3290,3,290,False
15-1512TPG,Misty Rose,#CDA7A0,"205,167,160",3360,3,360,False
15-1516TPG,Peach Beige,#D4A299,"212,162,153",3360,3,360,False
16-1516TPG,Cameo Brown,#BF8B84,"191,139,132",3440,3,440,False
18-1435TPG,Withered Rose,#A36E6D,"163,110,109",3530,3,530,False
18-1426TPG,Apple Butter,#885558,"136,85,88",3620,3,620,False
15-1515TPG,Mellow Rose,#DDA9A2,"221,169,162",3340,3,340,False
16-1518TPG,Rosette,#CB8986,"203,137,134",3430,3,430,False
16-1522TPG,Rose Dawn,#C2877D,"194,135,125",3440,3,440,False
17-1524TPG,Desert Sand,#BA7D76,"186,125,118",3470,3,470,False
18-1436TPG,Light Mahogany,#B0746D,"176,116,109",3510,3,510,False
17-1525TPG,Cedar Wood,#A26E64,"162,110,100",3540,3,540,False
17-1516TPG,Burlwood,#9A7673,"154,118,115",3520,3,520,False
14-1418TPG,Peach Melba,#F9BDB0,"249,189,176",3260,3,260,False
13-1318TPG,Tropical Peach,#FFC5B2,"255,197,178",3240,3,240,False
14-1419TPG,Peach Pearl,#F9B6A9,"249,182,169",3280,3,280,False
14-1420TPG,Apricot Blush,#FBB2A9,"251,178,169",3290,3,290,False
14-1324TPG,Peach Bud,#FBB2A7,"251,178,167",3290,3,290,False
15-1423TPG,Peach Amber,#FAA094,"250,160,148",3330,3,330,False
15-1621TPG,Candlelight Peach,#F4A19F,"244,161,159",3330,3,330,False
13-1513TPG,Gossamer Pink,#F9C5C2,"249,197,194",3240,3,240,False
13-1310TPG,English Rose,#F4C3C0,"244,195,192",3250,3,250,False
13-1510TPG,Impatiens Pink,#FDC2BA,"253,194,186",3250,3,250,False
14-1511TPG,Powder Pink,#ECB7B7,"236,183,183",3290,3,290,False
14-1513TPG,Blossom,#F2B5B0,"242,181,176",3290,3,290,False
14-1521TPG,Peaches N' Cream,#F4A7A2,"244,167,162",3320,3,320,False
16-1434TPG,Coral Almond,#E39A93,"227,154,147",3360,3,360,False
13-2005TPG,Strawberry Cream,#F4C3C4,"244,195,196",3250,3,250,False
13-2003TPG,First Blush,#F5C2C2,"245,194,194",3250,3,250,False
12-1708TPG,Crystal Rose,#F8C5C8,"248,197,200",3240,3,240,False
14-1910TPG,Tickled Pink,#F6BCC6,"246,188,198",4260,4,260,False
13-1716TPG,Pale Rosette,#FFBBB9,"255,187,185",3260,3,260,False
16-1615TPG,Flamingo Plume,#E28790,"226,135,144",4400,4,400,False
15-1919TPG,Dianthus,#F898A6,"248,152,166",4340,4,340,False
13-1501TPG,Mangano Calcite,#F3D6D1,"243,214,209",3210,3,210,False
12-1212TPG,Veiled Rose,#F5CEC8,"245,206,200",3230,3,230,False
13-1408TPG,Chintz Rose,#EFC5BE,"239,197,190",3250,3,250,False
13-1409TPG,Seashell Pink,#F6C8C3,"246,200,195",3240,3,240,False
13-1511TPG,Pink Salt,#FAD0C9,"250,208,201",3220,3,220,False
13-1520TPG,Rose Quartz,#F8CDCD,"248,205,205",3230,3,230,False
15-1712TPG,Murex Shell,#FAA3A5,"250,163,165",3320,3,320,False
12-1303TPG,Carinaria,#F1DFE1,"241,223,225",4190,4,190,False
12-1304TPG,Pearl,#F3DAD6,"243,218,214",3200,3,200,False
12-1706TPG,Pink Dogwood,#F5D3D4,"245,211,212",3210,3,210,False
13-2004TPG,Potpourri,#E9C8CA,"233,200,202",3250,3,250,False
14-1907TPG,Peachskin,#E1B8B9,"225,184,185",3300,3,300,False
14-1508TPG,Silver Pink,#DCB4B3,"220,180,179",3310,3,310,False
14-1904TPG,Pink Dolphin,#EBB1B9,"235,177,185",4300,4,300,False
11-2409TPG,Delicacy,#F0E3E0,"240,227,224",3180,3,180,False
12-1305TPG,Heavenly Pink,#F3DEDF,"243,222,223",3190,3,190,False
11-1408TPG,Rosewater,#F2DBD7,"242,219,215",3200,3,200,False
12-2102TPG,Mauve Morn,#EADAD9,"234,218,217",3200,3,200,False
12-1605TPG,Crystal Pink,#EED4D1,"238,212,209",3220,3,220,False
14-1905TPG,Lotus,#E3C1C1,"227,193,193",3270,3,270,False
13-2007TPG,Barely There,#E7C6C8,"231,198,200",3260,3,260,False
12-1310TPG,Blushing Bride,#F5D3DB,"245,211,219",4210,4,210,False
12-1813TPG,Mary's Rose,#F8D3D5,"248,211,213",3210,3,210,False
12-2902TPG,Mauve Chalk,#E3D2CF,"227,210,207",3230,3,230,False
12-2904TPG,Primrose Pink,#EED7D9,"238,215,217",4210,4,210,False
13-2803TPG,Pale Lilac,#E3C9CE,"227,201,206",4250,4,250,False
13-1904TPG,Chalk Pink,#E8C7CE,"232,199,206",4250,4,250,False
12-1808TPG,Pinkesque,#F5CCD1,"245,204,209",4230,4,230,False
12-2807TPG,Tender Touch,#F2D6E1,"242,214,225",4210,4,210,False
13-2808TPG,Ballet Slipper,#F0D1D8,"240,209,216",4220,4,220,False
13-2802TPG,Fairy Tale,#EFC2D1,"239,194,209",4260,4,260,False
13-1906TPG,Rose Shadow,#F7C2D0,"247,194,208",4250,4,250,False
13-2006TPG,Almond Blossom,#F5BDC8,"245,189,200",4260,4,260,False
13-2010TPG,Orchid Pink,#F1BCCA,"241,188,202",4270,4,270,False
14-1909TPG,Coral Blush,#E7B6BE,"231,182,190",4290,4,290,False
11-2511TPG,Shrinking Violet,#F0DDE1,"240,221,225",4190,4,190,False
12-2906TPG,Barely Pink,#F1D7DD,"241,215,221",4210,4,210,False
13-2807TPG,Ballerina,#ECCFDB,"236,207,219",4230,4,230,False
13-2801TPG,Pink-a-boo,#F6CFDD,"246,207,221",4220,4,220,False
14-2304TPG,Bleached Mauve,#D9B0B9,"217,176,185",4320,4,320,False
13-2804TPG,Parfait Pink,#EAC4CF,"234,196,207",4260,4,260,False
13-2008TPG,Romance Rose,#EAB4C4,"234,180,196",4290,4,290,False
12-2907TPG,Pink Marshmallow,#F8E3E8,"248,227,232",4170,4,170,False
11-2509TPG,Calcite,#EADEE3,"234,222,227",4190,4,190,False
12-2905TPG,Cradle Pink,#E7CDD9,"231,205,217",4240,4,240,False
13-3406TPG,Orchid Ice,#DCCED9,"220,206,217",4240,4,240,True
12-2903TPG,Light Lilac,#E0C7D2,"224,199,210",4260,4,260,False
13-3405TPG,Lilac Snow,#E1C7D9,"225,199,217",4250,4,250,False
14-3203TPG,Corsage,#DDB5C8,"221,181,200",4300,4,300,False
12-2908TPG,Festival Bloom,#F4DAE9,"244,218,233",4190,4,190,False
13-2806TPG,Pink Lady,#EDC2D8,"237,194,216",4260,4,260,False
13-2805TPG,Roseate Spoonbill,#EAC0D3,"234,192,211",4260,4,260,False
13-2809TPG,Sweet Dreams,#F1C1D8,"241,193,216",4260,4,260,False
14-2710TPG,Lilac Sachet,#E9ADCA,"233,173,202",4310,4,310,False
14-2808TPG,Sweet Lilac,#E7B7CF,"231,183,207",4290,4,290,False
14-3205TPG,Pirouette,#EFC2E1,"239,194,225",4250,4,250,False
13-2800TPG,Pink Tulle,#F0CDE5,"240,205,229",4230,4,230,False
13-3207TPG,Cherry Blossom,#F4CFE0,"244,207,224",4220,4,220,False
14-2806TPG,Nosegay,#F0C0D8,"240,192,216",4260,4,260,False
15-2218TPG,Pink Frosting,#F1ABCF,"241,171,207",4300,4,300,False
15-2213TPG,Bonbon,#F1A9CF,"241,169,207",4310,4,310,False
16-2118TPG,Pink Power,#D66D97,"214,109,151",4460,4,460,False
17-2519TPG,Gin Fizz,#CF608F,"207,96,143",4500,4,500,False
15-1915TPG,Flowering Ginger,#E87D98,"232,125,152",4410,4,410,False
15-1922TPG,Geranium Pink,#F492A2,"244,146,162",4360,4,360,False
16-1731TPG,Strawberry Pink,#F88192,"248,129,146",4390,4,390,False
17-1928TPG,Bubblegum,#E77591,"231,117,145",4430,4,430,False
17-1930TPG,Camellia Rose,#F16886,"241,104,134",4440,4,440,False
17-1926TPG,Fruit Dove,#D36480,"211,100,128",4490,4,490,False
17-1739TPG,Rethink Pink,#CA4564,"202,69,100",3560,3,560,False
16-1723TPG,Confetti,#E87A90,"232,122,144",4420,4,420,False
16-1735TPG,Pink Lemonade,#FA7B95,"250,123,149",4400,4,400,False
17-1741TPG,Party Punch,#C4516C,"196,81,108",3550,3,550,False
17-1744TPG,Calypso Coral,#EE6779,"238,103,121",4450,4,450,False
17-1640TPG,Winterberry,#BE4253,"190,66,83",3580,3,580,False
18-1665TPG,Watermelon,#CC4358,"204,67,88",3560,3,560,False
18-1750TPG,Viva Magenta,#BE3455,"190,52,85",3600,3,600,False
15-1822TPG,Plumeria,#F891A3,"248,145,163",4360,4,360,False
17-1746TPG,Coral Paradise,#ED6075,"237,96,117",4460,4,460,False
17-1736TPG,Sun Kissed Coral,#E5707F,"229,112,127",4450,4,450,False
17-1755TPG,Paradise Pink,#E64D67,"230,77,103",4500,4,500,False
17-1753TPG,Geranium,#D74B61,"215,75,97",4530,4,530,False
18-1755TPG,Rouge Red,#E44F6B,"228,79,107",4500,4,500,False
18-1756TPG,Teaberry,#DC455F,"220,69,95",4530,4,530,False
18-2120TPG,Honeysuckle,#D85A7B,"216,90,123",4500,4,500,False
17-1740TPG,Claret Red,#C35369,"195,83,105",3540,3,540,False
18-1741TPG,Raspberry Wine,#B63E5C,"182,62,92",3600,3,600,False
18-1852TPG,Rose Red,#C3375C,"195,55,92",3590,3,590,False
18-1760TPG,Barberry,#B4334D,"180,51,77",3620,3,620,False
17-1842TPG,Azalea,#D84565,"216,69,101",4540,4,540,False
18-1856TPG,Virtual Pink,#CB335C,"203,51,92",3580,3,580,False
18-1754TPG,Raspberry,#D64161,"214,65,97",3540,3,540,False
18-1945TPG,Bright Rose,#C0335F,"192,51,95",3600,3,600,False
18-1951TPG,Love Potion,#BF3360,"191,51,96",3600,3,600,False
18-1950TPG,Jazzy,#B53359,"181,51,89",3620,3,620,False
19-1955TPG,Cerise,#A03553,"160,53,83",3650,3,650,False
19-1860TPG,Persian Red,#A23550,"162,53,80",3650,3,650,False
19-1850TPG,Red Bud,#9B3D55,"155,61,85",3640,3,640,False
17-1937TPG,Hot Pink,#E86288,"232,98,136",4460,4,460,False
18-2043TPG,Raspberry Sorbet,#CD4A76,"205,74,118",3540,3,540,False
19-2039TPG,Granita,#A03A59,"160,58,89",3640,3,640,False
19-2041TPG,Cherries Jubilee,#9B3456,"155,52,86",3660,3,660,False
19-2045TPG,Vivacious,#A93660,"169,54,96",3630,3,630,False
19-2047TPG,Sangria,#9F3E5D,"159,62,93",3630,3,630,False
19-2033TPG,Anemone,#893A53,"137,58,83",3680,3,680,False
15-1920TPG,Morning Glory,#E982A0,"233,130,160",4400,4,400,False
16-2126TPG,Azalea Pink,#E46C99,"228,108,153",4450,4,450,False
17-2127TPG,Shocking Pink,#D6638D,"214,99,141",4480,4,480,False
17-2230TPG,Carmine Rose,#DB6292,"219,98,146",4480,4,480,False
17-2033TPG,Fandango Pink,#DD5B86,"221,91,134",4490,4,490,False
18-2133TPG,Pink Flambé,#CE567E,"206,86,126",4520,4,520,False
17-1831TPG,Carmine,#BB4F72,"187,79,114",3560,3,560,False
14-2311TPG,Prism Pink,#EEA5C5,"238,165,197",4320,4,320,False
15-2216TPG,Sachet Pink,#F38CB1,"243,140,177",4370,4,370,False
15-2217TPG,Aurora Pink,#E683A9,"230,131,169",4400,4,400,False
16-2124TPG,Pink Carnation,#EA7DA4,"234,125,164",4410,4,410,False
16-2120TPG,Wild Orchid,#D673A0,"214,115,160",4450,4,450,False
17-2120TPG,Chateau Rose,#D47898,"212,120,152",4450,4,450,False
17-2520TPG,Ibis Rose,#C76491,"199,100,145",4500,4,500,False
15-2215TPG,Begonia Pink,#E89ABC,"232,154,188",4350,4,350,False
15-2214TPG,Rosebloom,#E28FB4,"226,143,180",4380,4,380,False
15-2718TPG,Fuchsia Pink,#E08CB9,"224,140,185",4390,4,390,False
17-2623TPG,Fiji Flower,#CF6AA2,"207,106,162",4480,4,480,False
17-2227TPG,Lilac Rose,#BE4C7C,"190,76,124",3560,3,560,False
18-2333TPG,Raspberry Rose,#C8508B,"200,80,139",3530,3,530,False
17-2031TPG,Fuchsia Rose,#C34E7C,"195,78,124",3550,3,550,False
16-2122TPG,Pink Cosmos,#ED7FA8,"237,127,168",4400,4,400,False
17-2235TPG,Sangria Sunset,#E66694,"230,102,148",4460,4,460,False
18-2330TPG,Fuchsia Fedora,#CC4C8B,"204,76,139",3530,3,530,False
17-2034TPG,Pink Yarrow,#CE4A7E,"206,74,126",3540,3,540,False
17-2036TPG,Magenta,#CF4F80,"207,79,128",4530,4,530,False
18-2143TPG,Beetroot Purple,#CB4273,"203,66,115",3560,3,560,False
18-2042TPG,Innuendo,#C43F66,"196,63,102",3570,3,570,False
17-2619TPG,Strawberry Moon,#DD72A8,"221,114,168",4440,4,440,False
17-2625TPG,Super Pink,#CF6FA7,"207,111,167",4460,4,460,False
17-2521TPG,Cone Flower,#C15B89,"193,91,137",4530,4,530,False
18-2436TPG,Fuchsia Purple,#CD497D,"205,73,125",3540,3,540,False
18-2140TPG,Cabaret,#CB3E77,"203,62,119",3560,3,560,False
18-2045TPG,Pink Peacock,#C83E74,"200,62,116",3560,3,560,False
18-2336TPG,Very Berry,#BB467D,"187,70,125",3570,3,570,False
17-2627TPG,Phlox Pink,#D368A2,"211,104,162",4470,4,470,False
17-2624TPG,Rose Violet,#C25391,"194,83,145",3540,3,540,False
18-2615TPG,RoséSorbet,#A65382,"166,83,130",3580,3,580,False
18-2328TPG,Fuchsia Red,#B44580,"180,69,128",3580,3,580,False
18-2326TPG,Cactus Flower,#AC4977,"172,73,119",3590,3,590,False
19-2434TPG,Festival Fuchsia,#A14275,"161,66,117",3620,3,620,False
18-1722TPG,Raspberry Coulis,#8A4563,"138,69,99",3650,3,650,False
18-2525TPG,Magenta Haze,#A04E78,"160,78,120",3600,3,600,False
18-2527TPG,Baton Rouge,#9A3F6F,"154,63,111",3640,3,640,False
19-2431TPG,Boysenberry,#893D62,"137,61,98",3670,3,670,False
19-2432TPG,Raspberry Radiance,#864061,"134,64,97",3660,3,660,False
19-2430TPG,Purple Potion,#723E54,"114,62,84",3700,3,700,False
19-2428TPG,Magenta Purple,#753D5A,"117,61,90",3700,3,700,False
19-2429TPG,Plum Caspia,#6D3D5B,"109,61,91",3710,3,710,False
17-2617TPG,Dahlia Mauve,#A95988,"169,89,136",3560,3,560,False
18-3027TPG,Purple Orchid,#AD5691,"173,86,145",3560,3,560,False
18-3339TPG,Vivid Viola,#9F4C84,"159,76,132",3600,3,600,False
19-2630TPG,Wild Aster,#964677,"150,70,119",3630,3,630,False
18-3022TPG,Deep Orchid,#964B7C,"150,75,124",3620,3,620,False
18-2320TPG,Clover,#944477,"148,68,119",3630,3,630,False
18-2929TPG,Purple Wine,#924678,"146,70,120",3630,3,630,False
18-3224TPG,Radiant Orchid,#B067A1,"176,103,161",3520,3,520,True
18-3331TPG,Hyacinth Violet,#975591,"151,85,145",5590,5,590,False
18-3324TPG,Dahlia,#8A4E85,"138,78,133",5620,5,620,False
19-2924TPG,Hollyhock,#894777,"137,71,119",3640,3,640,False
19-3138TPG,Byzantium,#8C4C83,"140,76,131",5620,5,620,True
19-2820TPG,Phlox,#75436A,"117,67,106",3680,3,680,True
19-3022TPG,Gloxinia,#684463,"104,68,99",5690,5,690,True
17-3014TPG,Mulberry,#A9729D,"169,114,157",4500,4,500,True
17-3323TPG,Iris Orchid,#A96BA6,"169,107,166",5520,5,520,False
18-3120TPG,Willowherb,#925188,"146,81,136",5600,5,600,True
18-3025TPG,Striking Purple,#99598F,"153,89,143",5580,5,580,True
19-3336TPG,Sparkling Grape,#814A7E,"129,74,126",5640,5,640,False
19-3230TPG,Grape Juice,#724066,"114,64,102",3690,3,690,True
18-3340TPG,Charisma,#6A4069,"106,64,105",5700,5,700,False
16-3115TPG,Crocus,#C383B0,"195,131,176",4440,4,440,False
17-3020TPG,Spring Crocus,#BC70A4,"188,112,164",4490,4,490,False
17-3240TPG,Bodacious,#B66CA2,"182,108,162",4500,4,500,False
17-3023TPG,Rosebud,#B5639F,"181,99,159",3520,3,520,False
18-3230TPG,Meadow Mauve,#A55E90,"165,94,144",3550,3,550,False
18-3015TPG,Amethyst,#84547A,"132,84,122",3620,3,620,True
18-3014TPG,Grape Kiss,#805170,"128,81,112",3630,3,630,False
15-3216TPG,Phalaenopsis,#D5A0CB,"213,160,203",4350,4,350,True
16-3320TPG,Violet,#BE81B6,"190,129,182",5440,5,440,False
16-3321TPG,First Bloom,#BF7DB6,"191,125,182",5450,5,450,True
17-3310TPG,Pale Pansy,#B581AC,"181,129,172",4460,4,460,True
17-3320TPG,Liatris,#AD69A2,"173,105,162",5520,5,520,True
18-3223TPG,Cattleya Orchid,#A15491,"161,84,145",3580,3,580,True
18-3024TPG,Beautyberry,#8C4B81,"140,75,129",3630,3,630,True
15-3412TPG,Orchid Bouquet,#D0ACD0,"208,172,208",5330,5,330,False
16-3416TPG,Violet Tulle,#C493C3,"196,147,195",5400,5,400,False
15-3214TPG,Orchid,#D29AC7,"210,154,199",4370,4,370,True
14-3209TPG,Pastel Lavender,#DAA4C9,"218,164,201",4340,4,340,False
15-2913TPG,Lilac Chiffon,#DD9CC7,"221,156,199",4350,4,350,False
16-3118TPG,Cyclamen,#D88ABE,"216,138,190",4400,4,400,False
16-3116TPG,Opera Mauve,#CB83B5,"203,131,181",4430,4,430,False
14-3207TPG,Pink Lavender,#DBB1CD,"219,177,205",4310,4,310,False
16-2111TPG,Mauve Orchid,#B3819A,"179,129,154",4460,4,460,False
16-2614TPG,Moonlite Mauve,#D091B2,"208,145,178",4400,4,400,False
15-2210TPG,Orchid Smoke,#D295AC,"210,149,172",4390,4,390,False
16-2215TPG,Cashmere Rose,#CF87A1,"207,135,161",4420,4,420,False
15-1912TPG,Sea Pink,#E198AD,"225,152,173",4360,4,360,False
16-1715TPG,Wild Rose,#D0879D,"208,135,157",4420,4,420,False
14-2305TPG,Pink Nectar,#D7A7B4,"215,167,180",4340,4,340,False
14-2307TPG,Cameo Pink,#DCABBA,"220,171,186",4330,4,330,False
15-1906TPG,Zephyr,#CAA2AA,"202,162,170",4370,4,370,False
16-1712TPG,Polignac,#C18A9D,"193,138,157",4430,4,430,False
16-1710TPG,Foxglove,#BD8793,"189,135,147",4440,4,440,False
16-1708TPG,Lilas,#BA8E9C,"186,142,156",4430,4,430,False
17-1610TPG,Dusky Orchid,#9C7988,"156,121,136",3510,3,510,False
17-1609TPG,Mesa Rose,#AA737D,"170,115,125",4510,4,510,False
17-1614TPG,Deco Rose,#98606B,"152,96,107",3580,3,580,False
17-1522TPG,Mauvewood,#AD6472,"173,100,114",3540,3,540,False
18-1718TPG,Hawthorn Rose,#865666,"134,86,102",3620,3,620,False
18-1725TPG,Dry Rose,#925266,"146,82,102",3610,3,610,False
18-1619TPG,Maroon,#885461,"136,84,97",3620,3,620,False
18-1420TPG,Wild Ginger,#81565D,"129,86,93",3630,3,630,False
17-1623TPG,Rose Wine,#A76277,"167,98,119",3550,3,550,False
17-1608TPG,Heather Rose,#AB7184,"171,113,132",4510,4,510,False
17-1723TPG,Malaga,#A45872,"164,88,114",3580,3,580,False
18-2027TPG,Beaujolais,#863D55,"134,61,85",3670,3,670,False
19-2030TPG,Beet Red,#84394F,"132,57,79",3690,3,690,False
19-2025TPG,Red Plum,#823F54,"130,63,84",3680,3,680,False
19-2024TPG,Rhododendron,#7A3F4F,"122,63,79",3690,3,690,False
15-1607TPG,Pale Mauve,#C4A4A3,"196,164,163",3370,3,370,False
17-1512TPG,Nostalgia Rose,#A57D85,"165,125,133",4490,4,490,False
17-1511TPG,Wistful Mauve,#97737E,"151,115,126",3530,3,530,False
18-1613TPG,Renaissance Rose,#865762,"134,87,98",3620,3,620,False
