pantone,name,hex,rgb,skc,family,shade,shade_range,needs_review,lab_l,lab_a,lab_b
19-1214TPG,Chocolate Lab,#644B44,"100,75,68",8691,8,691,深色调 Deep/Dark,False,34.312,9.462,8.268
19-1020TPG,Dark Earth,#5F4D40,"95,77,64",8692,8,692,深色调 Deep/Dark,True,34.213,5.38,10.561
19-1116TPG,Carafe,#5C4D43,"92,77,67",8694,8,694,深色调 Deep/Dark,True,33.959,4.516,8.271
19-1234TPG,Rocky Road,#624A44,"98,74,68",8695,8,695,深色调 Deep/Dark,False,33.799,9.202,7.512
19-1118TPG,Chestnut,#5B4C46,"91,76,70",8697,8,697,深色调 Deep/Dark,True,33.638,5.206,5.908
19-1432TPG,Chocolate Fondant,#604944,"96,73,68",8700,8,700,深色调 Deep/Dark,False,33.285,8.945,6.755
19-1213TPG,Shopping Bag,#5A4B47,"90,75,71",8701,8,701,深色调 Deep/Dark,True,33.267,5.572,4.73
19-1215TPG,Shaved Chocolate,#5D4944,"93,73,68",8703,8,703,深色调 Deep/Dark,True,32.941,7.624,6.219
19-1015TPG,Bracken,#554B47,"85,75,71",8705,8,705,深色调 Deep/Dark,True,32.741,3.406,3.908
19-0814TPG,Slate Black,#524841,"82,72,65",8717,8,717,深色调 Deep/Dark,True,31.371,2.883,5.741
19-0913TPG,Hot Fudge,#544743,"84,71,67",8718,8,718,深色调 Deep/Dark,True,31.34,4.757,4.444
19-0614TPG,Wren,#4E4841,"78,72,65",8721,8,721,深色调 Deep/Dark,True,30.964,1.126,5.106
19-0712TPG,Demitasse,#4D4440,"77,68,64",8733,8,733,深色调 Deep/Dark,False,29.619,3.037,3.816
19-0912TPG,Chocolate Brown,#4D433E,"77,67,62",8736,8,736,深色调 Deep/Dark,False,29.261,3.3,4.599
19-1016TPG,Java,#4B413E,"75,65,62",8743,8,743,深色调 Deep/Dark,False,28.444,3.698,3.403
13-4305TPG,Foggy Dew,#D0D4CD,"208,212,205",9240,9,240,浅色调 Tint/Light,False,84.435,-2.627,2.981
13-4303TPG,Dawn Blue,#C8CCCA,"200,204,202",9265,9,265,浅色调 Tint/Light,False,81.691,-1.737,0.515
13-4201TPG,Oyster Mushroom,#C8CACB,"200,202,203",9269,9,269,浅色调 Tint/Light,False,81.199,-0.502,-0.738
13-4104TPG,Antarctica,#C9C9C8,"201,201,200",9271,9,271,浅色调 Tint/Light,False,80.939,-0.183,0.498
14-4102TPG,Glacier Gray,#C5C9CA,"197,201,202",9274,9,274,浅色调 Tint/Light,False,80.687,-1.185,-0.978
14-4201TPG,Lunar Rock,#C7C8CA,"199,200,202",9275,9,275,浅色调 Tint/Light,False,80.58,0.025,-1.117
14-4002TPG,Wind Chime,#CAC6C4,"202,198,196",9279,9,279,浅色调 Tint/Light,False,80.14,1.026,1.49
14-4203TPG,Vapor Blue,#C6C4C3,"198,196,195",9286,9,286,浅色调 Tint/Light,False,79.286,0.511,0.745
14-4103TPG,Gray Violet,#BEC2C0,"190,194,192",9297,9,297,浅色调 Tint/Light,False,78.073,-1.754,0.52
14-4502TPG,Mercury,#BBC3BE,"187,195,190",9298,9,298,浅色调 Tint/Light,False,78.059,-3.689,1.551
14-4500TPG,Moonstruck,#C3C1B9,"195,193,185",9299,9,299,浅色调 Tint/Light,False,78.019,-0.739,4.268
14-4104TPG,Northern Droplet,#BDC1C0,"189,193,192",9300,9,300,中间色调 Mid/Standard,False,77.736,-1.569,0.018
14-4105TPG,Micro Chip,#BCBFC3,"188,191,195",9305,9,305,中间色调 Mid/Standard,False,77.217,-0.283,-2.373
14-4107TPG,Quiet Gray,#BCBCBE,"188,188,190",9313,9,313,中间色调 Mid/Standard,False,76.299,0.372,-1.008
14-4804TPG,Blue Fox,#B5BEB8,"181,190,184",9315,9,315,中间色调 Mid/Standard,False,76.137,-4.241,1.947
14-3903TPG,Lilac Marble,#C0B9C2,"192,185,194",9316,9,316,中间色调 Mid/Standard,False,75.946,4.116,-3.662
14-4503TPG,Metal,#B2BCB9,"178,188,185",9321,9,321,中间色调 Mid/Standard,False,75.41,-4.027,0.318
14-4202TPG,Harbor Mist,#B4B7BA,"180,183,186",9331,9,331,中间色调 Mid/Standard,False,74.263,-0.477,-1.886
15-4003TPG,Storm Gray,#B0B8B4,"176,184,180",9333,9,333,中间色调 Mid/Standard,False,74.066,-3.541,1.062
15-5704TPG,Mineral Gray,#B0B6AE,"176,182,174",9339,9,339,中间色调 Mid/Standard,False,73.378,-3.593,3.338
15-4703TPG,Mirage Gray,#AEB3B1,"174,179,177",9347,9,347,中间色调 Mid/Standard,False,72.504,-2.13,0.407
15-4101TPG,High-rise,#A9B1B3,"169,177,179",9355,9,355,中间色调 Mid/Standard,False,71.646,-2.405,-1.991
14-3906TPG,Raindrops,#B4ACB3,"180,172,179",9359,9,359,中间色调 Mid/Standard,False,71.189,4.145,-2.56
15-6304TPG,Pussywillow Gray,#AEAFA4,"174,175,164",9360,9,360,中间色调 Mid/Standard,False,71.104,-2.368,5.513
15-4704TPG,Pigeon,#A6B0AB,"166,176,171",9361,9,361,中间色调 Mid/Standard,False,70.938,-4.461,1.347
15-0703TPG,Ashes of Roses,#B2ABAC,"178,171,172",9365,9,365,中间色调 Mid/Standard,False,70.573,2.681,0.378
15-5205TPG,Aqua Gray,#A2AEA8,"162,174,168",9370,9,370,中间色调 Mid/Standard,False,70.022,-5.363,1.63
15-3802TPG,Cloud Gray,#B4A8AC,"180,168,172",9371,9,371,中间色调 Mid/Standard,False,69.956,5.035,-0.502
14-5002TPG,Silver,#AAABA7,"170,171,167",9372,9,372,中间色调 Mid/Standard,False,69.797,-1.104,1.93
15-4702TPG,Puritan Gray,#A0ADAA,"160,173,170",9373,9,373,中间色调 Mid/Standard,False,69.656,-5.131,-0.024
15-4306TPG,Belgian Block,#A6ABA7,"166,171,167",9374,9,374,中间色调 Mid/Standard,False,69.486,-2.529,1.439
15-3800TPG,Porpoise,#ACA4A2,"172,164,162",9388,9,388,中间色调 Mid/Standard,False,67.969,2.518,2.065
16-4402TPG,Drizzle,#A4A29F,"164,162,159",9399,9,399,中间色调 Mid/Standard,False,66.7,0.157,1.81
16-3803TPG,Gull Gray,#A6A0A6,"166,160,166",9401,9,401,中间色调 Mid/Standard,False,66.521,3.295,-2.339
16-0000TPG,Paloma,#A4A09D,"164,160,157",9405,9,405,中间色调 Mid/Standard,False,66.112,0.886,2.072
16-3850TPG,Silver Sconce,#9E9EA3,"158,158,163",9412,9,412,中间色调 Mid/Standard,False,65.253,0.97,-2.599
16-0207TPG,London Fog,#A09F92,"160,159,146",9413,9,413,中间色调 Mid/Standard,False,65.236,-2.018,6.913
16-3801TPG,Opal Gray,#A39D9D,"163,157,157",9414,9,414,中间色调 Mid/Standard,False,65.228,2.174,0.775
16-3916TPG,Sleet,#9D9EA4,"157,158,164",9415,9,415,中间色调 Mid/Standard,False,65.202,0.814,-3.244
16-4702TPG,Limestone,#9C9F9C,"156,159,156",9416,9,416,中间色调 Mid/Standard,False,65.172,-1.652,1.185
16-3905TPG,Lilac Gray,#9E9CA9,"158,156,169",9417,9,417,中间色调 Mid/Standard,False,64.891,3.28,-6.498
16-5904TPG,Wrought Iron,#94A09B,"148,160,155",9418,9,418,中间色调 Mid/Standard,False,64.806,-5.249,1.139
16-3802TPG,Ash,#A19C9B,"161,156,155",9419,9,419,中间色调 Mid/Standard,False,64.74,1.626,1.167
16-3907TPG,Dapple Gray,#9C9CA9,"156,156,169",9420,9,420,中间色调 Mid/Standard,False,64.731,2.584,-6.753
16-5803TPG,Flint Gray,#9E9D98,"158,157,152",9421,9,421,中间色调 Mid/Standard,False,64.684,-0.578,2.738
16-5102TPG,Formal Gray,#9C9B9D,"156,155,157",9423,9,423,中间色调 Mid/Standard,False,64.116,0.746,-0.917
16-4703TPG,Ghost Gray,#999A98,"153,154,152",9428,9,428,中间色调 Mid/Standard,False,63.467,-0.745,0.92
17-5104TPG,Ultimate Gray,#96999C,"150,153,156",9432,9,432,中间色调 Mid/Standard,False,63.066,-0.49,-1.949
16-3915TPG,Alloy,#96989B,"150,152,155",9435,9,435,中间色调 Mid/Standard,False,62.766,-0.134,-1.825
16-6008TPG,Seagrass,#92998C,"146,153,140",9439,9,439,中间色调 Mid/Standard,False,62.327,-5.011,5.963
16-4400TPG,Mourning Dove,#9B9591,"155,149,145",9441,9,441,中间色调 Mid/Standard,False,62.09,1.457,2.891
16-5804TPG,Slate Gray,#8A9792,"138,151,146",9448,9,448,中间色调 Mid/Standard,False,61.318,-5.66,1.036
16-5101TPG,Wet Weather,#969393,"150,147,147",9449,9,449,中间色调 Mid/Standard,False,61.184,1.097,0.389
15-4304TPG,Weathervane,#8E939B,"142,147,155",9453,9,453,中间色调 Mid/Standard,False,60.768,-0.179,-4.84
16-5806TPG,Green Milieu,#859690,"133,150,144",9454,9,454,中间色调 Mid/Standard,False,60.616,-7.287,1.104
17-0209TPG,Forest Fog,#91938D,"145,147,141",9455,9,455,中间色调 Mid/Standard,False,60.614,-1.882,2.917
16-3800TPG,Satellite,#99908D,"153,144,141",9456,9,456,中间色调 Mid/Standard,False,60.465,2.776,2.784
17-3808TPG,Nirvana,#9C8D9A,"156,141,154",9457,9,457,中间色调 Mid/Standard,False,60.294,8.013,-4.841
17-1210TPG,Moon Rock,#968F85,"150,143,133",9462,9,462,中间色调 Mid/Standard,False,59.728,0.775,6.243
17-3906TPG,Minimal Gray,#918E9B,"145,142,155",9463,9,463,中间色调 Mid/Standard,False,59.646,3.697,-6.476
17-5102TPG,Griffin,#8C9092,"140,144,146",9464,9,464,中间色调 Mid/Standard,False,59.523,-1.056,-1.567
16-3917TPG,Chiseled Stone,#8F8F93,"143,143,147",9465,9,465,中间色调 Mid/Standard,False,59.518,0.789,-2.118
17-0207TPG,Rock Ridge,#938E87,"147,142,135",9466,9,466,中间色调 Mid/Standard,False,59.25,0.548,4.382
17-6206TPG,Shadow,#899087,"137,144,135",9469,9,469,中间色调 Mid/Standard,False,58.987,-4.311,3.899
17-4402TPG,Neutral Gray,#898F8D,"137,143,141",9470,9,470,中间色调 Mid/Standard,False,58.869,-2.583,0.302
17-0208TPG,Dried Sage,#8E8E84,"142,142,132",9471,9,471,中间色调 Mid/Standard,False,58.754,-1.888,5.327
17-3802TPG,Gull,#908C92,"144,140,146",9472,9,472,中间色调 Mid/Standard,False,58.752,2.646,-2.661
17-1501TPG,Wild Dove,#8B8D8D,"139,141,141",9473,9,473,中间色调 Mid/Standard,False,58.473,-0.733,-0.257
17-0205TPG,Elephant Skin,#8F8C88,"143,140,136",9474,9,474,中间色调 Mid/Standard,False,58.39,0.349,2.525
17-1505TPG,Quail,#98878F,"152,135,143",9477,9,477,中间色调 Mid/Standard,False,58.025,7.859,-1.929
17-2601TPG,Zinc,#91898C,"145,137,140",9479,9,479,中间色调 Mid/Standard,False,57.851,3.547,-0.532
16-5807TPG,Lily Pad,#7E8F84,"126,143,132",9480,9,480,中间色调 Mid/Standard,False,57.795,-8.365,3.786
17-3914TPG,Sharkskin,#8A8A8D,"138,138,141",9482,9,482,中间色调 Mid/Standard,False,57.563,0.594,-1.599
17-0610TPG,Laurel Oak,#8C8B7B,"140,139,123",9483,9,483,中间色调 Mid/Standard,False,57.531,-2.581,8.7
16-1606TPG,Purple Dove,#96868B,"150,134,139",9484,9,484,中间色调 Mid/Standard,False,57.462,6.938,-0.474
17-3913TPG,Skyrocket,#87888F,"135,136,143",9488,9,488,中间色调 Mid/Standard,False,56.823,1.047,-3.865
17-5107TPG,Chinois Green,#778A86,"119,138,134",9496,9,496,中间色调 Mid/Standard,False,55.907,-7.68,-0.168
17-4016TPG,Gray Flannel,#898586,"137,133,134",9497,9,497,中间色调 Mid/Standard,False,55.902,1.685,-0.007
18-4105TPG,Moon Mist,#858683,"133,134,131",9498,9,498,中间色调 Mid/Standard,False,55.761,-0.959,1.481
17-4014TPG,Titanium,#868587,"134,133,135",9499,9,499,中间色调 Mid/Standard,False,55.678,0.767,-0.943
17-1506TPG,Cinder,#8E837D,"142,131,125",9500,9,500,中间色调 Mid/Standard,False,55.548,3.061,4.737
17-0000TPG,Frost Gray,#848587,"132,133,135",9501,9,501,中间色调 Mid/Standard,False,55.512,0.029,-1.204
17-4405TPG,Monument,#7E868A,"126,134,138",9502,9,502,中间色调 Mid/Standard,False,55.401,-2.096,-3.158
17-1502TPG,Cloudburst,#868485,"134,132,133",9503,9,503,中间色调 Mid/Standard,False,55.344,0.941,-0.274
17-3911TPG,Silver Filigree,#868387,"134,131,135",9504,9,504,中间色调 Mid/Standard,False,55.124,1.908,-1.754
17-3907TPG,Quicksilver,#83838F,"131,131,143",9505,9,505,中间色调 Mid/Standard,False,55.114,2.47,-6.432
18-1210TPG,Driftwood,#877F7A,"135,127,122",9516,9,516,中间色调 Mid/Standard,False,53.745,2.096,3.799
17-1500TPG,Steeple Gray,#82807D,"130,128,125",9517,9,517,中间色调 Mid/Standard,False,53.67,0.167,1.89
17-0613TPG,Vetiver,#808174,"128,129,116",9518,9,518,中间色调 Mid/Standard,False,53.547,-2.852,6.923
18-1110TPG,Brindle,#887E74,"136,126,116",9519,9,519,中间色调 Mid/Standard,False,53.403,1.995,6.812
18-4711TPG,Stormy Sea,#718383,"113,131,131",9520,9,520,中间色调 Mid/Standard,False,53.365,-6.519,-2.206
18-1108TPG,Fallen Rock,#867E74,"134,126,116",9521,9,521,中间色调 Mid/Standard,False,53.223,1.205,6.531
18-4017TPG,Night Owl,#7E7E83,"126,126,131",9523,9,523,中间色调 Mid/Standard,False,52.945,1.014,-2.707
18-4015TPG,Mockingbird,#7E7D80,"126,125,128",9526,9,526,中间色调 Mid/Standard,False,52.577,0.977,-1.495
17-4013TPG,Gray Quill,#7E7C7E,"126,124,126",9529,9,529,中间色调 Mid/Standard,False,52.239,1.151,-0.82
17-1508TPG,Silent Storm,#7F7C7A,"127,124,122",9530,9,530,中间色调 Mid/Standard,False,52.211,0.743,1.491
18-4016TPG,December Sky,#7E7C7C,"126,124,124",9531,9,531,中间色调 Mid/Standard,False,52.182,0.754,0.267
17-6212TPG,Sea Spray,#6E7F71,"110,127,113",9536,9,536,中间色调 Mid/Standard,False,51.48,-9.15,5.525
18-3710TPG,Gray Ridge,#7F7785,"127,119,133",9539,9,539,中间色调 Mid/Standard,False,51.151,5.865,-6.525
17-1503TPG,Storm Front,#7C787C,"124,120,124",9542,9,542,中间色调 Mid/Standard,False,50.889,2.315,-1.644
18-5102TPG,Brushed Nickel,#7C7877,"124,120,119",9543,9,543,中间色调 Mid/Standard,False,50.746,1.326,1.089
18-4010TPG,City Skyline,#747376,"116,115,118",9562,9,562,中间色调 Mid/Standard,False,48.614,0.992,-1.518
18-5806TPG,Agave Green,#6E746E,"110,116,110",9566,9,566,中间色调 Mid/Standard,False,48.174,-3.5,2.527
18-4005TPG,Steel Gray,#6D7073,"109,112,115",9576,9,576,中间色调 Mid/Standard,False,47.076,-0.512,-2.06
18-5105TPG,Sedona Sage,#697171,"105,113,113",9577,9,577,中间色调 Mid/Standard,False,46.982,-3.02,-1.042
18-4006TPG,Quiet Shade,#6D6E72,"109,110,114",9581,9,581,中间色调 Mid/Standard,False,46.469,0.452,-2.354
18-0514TPG,Mulled Basil,#6D6F67,"109,111,103",9582,9,582,中间色调 Mid/Standard,False,46.444,-2.367,4.187
18-0601TPG,Charcoal Gray,#6E6E6D,"110,110,109",9583,9,583,中间色调 Mid/Standard,False,46.407,-0.203,0.556
17-6009TPG,Laurel Wreath,#627169,"98,113,105",9584,9,584,中间色调 Mid/Standard,False,46.213,-7.339,2.547
18-0510TPG,Castor Gray,#696F6A,"105,111,106",9585,9,585,中间色调 Mid/Standard,False,46.194,-3.323,1.991
18-0516TPG,Smokey Olive,#6E6D63,"110,109,99",9587,9,587,中间色调 Mid/Standard,False,45.843,-1.562,5.726
18-0000TPG,Smoked Pearl,#6A6C6E,"106,108,110",9590,9,590,中间色调 Mid/Standard,False,45.518,-0.349,-1.384
18-0503TPG,Gargoyle,#6A6C6B,"106,108,107",9591,9,591,中间色调 Mid/Standard,False,45.429,-0.976,0.289
18-0513TPG,Bungee Cord,#716A61,"113,106,97",9593,9,593,中间色调 Mid/Standard,False,45.196,1.046,6.035
18-0515TPG,Dusty Olive,#6C6B61,"108,107,97",9594,9,594,中间色调 Mid/Standard,False,45.035,-1.566,5.745
18-1306TPG,Iron,#736763,"115,103,99",9598,9,598,中间色调 Mid/Standard,False,44.584,3.999,3.981
18-1703TPG,Shark,#6D6771,"109,103,113",9599,9,599,中间色调 Mid/Standard,False,44.439,4.405,-4.752
18-0517TPG,Tea Leaf,#6A6960,"106,105,96",9601,9,601,深色调 Deep/Dark,False,44.25,-1.382,5.2
18-4004TPG,Poppy Seed,#66686C,"102,104,108",9604,9,604,深色调 Deep/Dark,False,43.956,0.078,-2.512
18-1304TPG,Falcon,#6F6560,"111,101,96",9607,9,607,深色调 Deep/Dark,False,43.554,3.018,4.262
18-5204TPG,Granite Gray,#696667,"105,102,103",9608,9,608,深色调 Deep/Dark,False,43.486,1.376,-0.146
18-5203TPG,Pewter,#656768,"101,103,104",9609,9,609,深色调 Deep/Dark,False,43.458,-0.564,-0.834
18-0202TPG,Lava Smoke,#64676A,"100,103,106",9610,9,610,深色调 Deep/Dark,False,43.434,-0.518,-2.09
18-3907TPG,Tornado,#68656A,"104,101,106",9611,9,611,深色调 Deep/Dark,False,43.199,2.209,-2.397
18-1404TPG,Sparrow,#6E6267,"110,98,103",9614,9,614,深色调 Deep/Dark,False,42.808,5.747,-1.082
18-3908TPG,Volcanic Glass,#686368,"104,99,104",9616,9,616,深色调 Deep/Dark,False,42.561,2.992,-2.119
18-3905TPG,Excalibur,#66636B,"102,99,107",9617,9,617,深色调 Deep/Dark,False,42.476,2.86,-4.092
19-0510TPG,Kalamata,#67645A,"103,100,90",9618,9,618,深色调 Deep/Dark,False,42.363,-0.76,6.095
18-1706TPG,Black Plum,#6E5E6C,"110,94,108",9623,9,623,深色调 Deep/Dark,False,41.85,9.18,-5.548
18-1506TPG,Plum Truffle,#6E5F61,"110,95,97",9624,9,624,深色调 Deep/Dark,False,41.787,6.403,1.087
18-0201TPG,Castlerock,#5F6367,"95,99,103",9625,9,625,深色调 Deep/Dark,False,41.745,-0.681,-2.802
19-0312TPG,Beetle,#5F645A,"95,100,90",9626,9,626,深色调 Deep/Dark,False,41.666,-4.004,5.006
18-0306TPG,Gunmetal,#606360,"96,99,96",9627,9,627,深色调 Deep/Dark,False,41.619,-1.799,1.294
18-5210TPG,Eiffel Tower,#666062,"102,96,98",9628,9,628,深色调 Deep/Dark,False,41.331,2.784,-0.283
18-0403TPG,Dark Gull Gray,#62605E,"98,96,94",9632,9,632,深色调 Deep/Dark,False,40.849,0.382,1.42
19-0309TPG,Thyme,#596258,"89,98,88",9635,9,635,深色调 Deep/Dark,False,40.514,-5.612,4.509
19-3803TPG,Plum Kitten,#615E60,"97,94,96",9637,9,637,深色调 Deep/Dark,False,40.232,1.604,-0.718
18-5206TPG,Thunderstorm,#605E60,"96,94,96",9638,9,638,深色调 Deep/Dark,False,40.142,1.209,-0.861
19-4215TPG,Turbulence,#595F66,"89,95,102",9639,9,639,深色调 Deep/Dark,False,40.027,-0.751,-4.786
19-0810TPG,Major Brown,#605B52,"96,91,82",9650,9,650,深色调 Deep/Dark,False,38.861,0.262,5.909
19-3905TPG,Rabbit,#5E5A5E,"94,90,94",9651,9,651,深色调 Deep/Dark,False,38.726,2.434,-1.726
19-3910TPG,Iron Gate,#575B5F,"87,91,95",9653,9,653,深色调 Deep/Dark,False,38.436,-0.687,-2.842
19-0511TPG,Grape Leaf,#5A5B4F,"90,91,79",9655,9,655,深色调 Deep/Dark,False,38.235,-2.805,6.793
18-3906TPG,Boulevard,#5D585F,"93,88,95",9657,9,657,深色调 Deep/Dark,False,38.08,3.483,-3.309
19-5004TPG,Urban Chic,#525A5B,"82,90,91",9661,9,661,深色调 Deep/Dark,False,37.592,-2.905,-1.652
19-3900TPG,Pavement,#5A5659,"90,86,89",9666,9,666,深色调 Deep/Dark,False,37.023,2.241,-1.161
19-3917TPG,Blackened Pearl,#58565B,"88,86,91",9667,9,667,深色调 Deep/Dark,False,36.903,1.877,-2.608
19-0822TPG,Tarmac,#5A564E,"90,86,78",9669,9,669,深色调 Deep/Dark,False,36.705,0.038,5.237
19-0404TPG,Kambaba,#54574F,"84,87,79",9671,9,671,深色调 Deep/Dark,False,36.491,-2.874,4.235
19-0406TPG,Chimera,#555551,"85,85,81",9675,9,675,深色调 Deep/Dark,False,36.027,-0.838,2.331
19-0203TPG,Gray Pinstripe,#555459,"85,84,89",9676,9,676,深色调 Deep/Dark,False,35.971,1.49,-2.762
19-3906TPG,Dark Shadow,#505557,"80,85,87",9677,9,677,深色调 Deep/Dark,False,35.773,-1.537,-1.851
19-0413TPG,Deep Depths,#53554C,"83,85,76",9678,9,678,深色调 Deep/Dark,False,35.709,-2.67,4.977
19-3901TPG,Magnet,#545358,"84,83,88",9679,9,679,深色调 Deep/Dark,False,35.549,1.493,-2.768
19-3918TPG,Periscope,#53525A,"83,82,90",9682,9,682,深色调 Deep/Dark,False,35.226,2.177,-4.514
19-0307TPG,Climbing Ivy,#50544E,"80,84,78",9683,9,683,深色调 Deep/Dark,False,35.195,-2.891,2.952
19-3907TPG,Forged Iron,#535255,"83,82,85",9684,9,684,深色调 Deep/Dark,False,35.062,1.054,-1.609
19-0201TPG,Asphalt,#525257,"82,82,87",9685,9,685,深色调 Deep/Dark,False,35.036,1.102,-2.916
19-3912TPG,Volcanic Ash,#4F5152,"79,81,82",9691,9,691,深色调 Deep/Dark,False,34.306,-0.586,-0.868
19-3930TPG,Odyssey Gray,#4F4F5C,"79,79,92",9693,9,693,深色调 Deep/Dark,False,34.039,2.997,-7.585
19-0414TPG,Forest Night,#4C4F47,"76,79,71",9701,9,701,深色调 Deep/Dark,False,33.1,-2.919,4.308
19-4104TPG,Ebony,#494D53,"73,77,83",9706,9,706,深色调 Deep/Dark,False,32.588,-0.222,-4.096
19-0405TPG,Beluga,#4C4C49,"76,76,73",9709,9,709,深色调 Deep/Dark,False,32.228,-0.643,1.781
19-0608TPG,Black Olive,#4D4B46,"77,75,70",9712,9,712,深色调 Deep/Dark,False,31.925,-0.215,3.271
19-0415TPG,Duffel Bag,#464C46,"70,76,70",9715,9,715,深色调 Deep/Dark,False,31.608,-3.766,2.733
19-6110TPG,Deep Forest,#444C48,"68,76,72",9716,9,716,深色调 Deep/Dark,False,31.499,-4.139,1.276
19-0205TPG,Black Oyster,#494A4D,"73,74,77",9717,9,717,深色调 Deep/Dark,False,31.463,0.263,-1.927
19-0910TPG,Mulch,#504846,"80,72,70",9718,9,718,深色调 Deep/Dark,False,31.307,2.956,2.417
19-0506TPG,Black Ink,#494A47,"73,74,71",9719,9,719,深色调 Deep/Dark,False,31.275,-1.062,1.645
19-5005TPG,Unexplored,#484A49,"72,74,73",9720,9,720,深色调 Deep/Dark,False,31.246,-1.041,0.309
19-3903TPG,Shale,#4D484B,"77,72,75",9721,9,721,深色调 Deep/Dark,False,31.162,2.722,-1.041
19-3902TPG,Obsidian,#4B484D,"75,72,77",9722,9,722,深色调 Deep/Dark,False,31.035,2.342,-2.536
19-4406TPG,Black Sand,#48494C,"72,73,76",9723,9,723,深色调 Deep/Dark,False,31.031,0.264,-1.931
19-3908TPG,Nine Iron,#4A484F,"74,72,79",9724,9,724,深色调 Deep/Dark,False,31.008,2.395,-3.871
19-0508TPG,Peat,#494948,"73,73,72",9725,9,725,深色调 Deep/Dark,False,30.995,-0.218,0.597
19-0812TPG,Turkish Coffee,#4C4743,"76,71,67",9726,9,726,深色调 Deep/Dark,False,30.516,1.277,3.155
19-5002TPG,Woodland Gray,#43484B,"67,72,75",9727,9,727,深色调 Deep/Dark,False,30.245,-1.336,-2.496
19-0509TPG,Rosin,#444841,"68,72,65",9729,9,729,深色调 Deep/Dark,False,30.023,-3.178,3.636
19-0840TPG,Delicioso,#4C4441,"76,68,65",9733,9,733,深色调 Deep/Dark,False,29.545,2.792,3.048
19-0000TPG,Raven,#454546,"69,69,70",9735,9,735,深色调 Deep/Dark,False,29.321,0.223,-0.602
19-1100TPG,Bristol Black,#474445,"71,68,69",9737,9,737,深色调 Deep/Dark,False,29.168,1.475,-0.154
19-1314TPG,Seal Brown,#4B4140,"75,65,64",9743,9,743,深色调 Deep/Dark,False,28.503,4.085,2.184
19-4013TPG,Dark Navy,#414349,"65,67,73",9744,9,744,深色调 Deep/Dark,False,28.43,0.58,-3.906
19-4015TPG,Blue Graphite,#404347,"64,67,71",9745,9,745,深色调 Deep/Dark,False,28.272,-0.304,-2.847
19-5350TPG,Scarab,#3B4443,"59,68,67",9747,9,747,深色调 Deep/Dark,False,28.032,-3.91,-0.642
19-4205TPG,Phantom,#404145,"64,65,69",9751,9,751,深色调 Deep/Dark,False,27.574,0.507,-2.573
19-5708TPG,Jet Set,#3D4243,"61,66,67",9752,9,752,深色调 Deep/Dark,False,27.556,-1.833,-1.321
19-4218TPG,Vulcan,#3F4147,"63,65,71",9753,9,753,深色调 Deep/Dark,False,27.552,0.585,-3.925
19-3916TPG,Charcoal Art,#424047,"66,64,71",9754,9,754,深色调 Deep/Dark,False,27.518,2.445,-3.945
19-1111TPG,Black Coffee,#473F3F,"71,63,63",9755,9,755,深色调 Deep/Dark,False,27.445,3.434,1.253
19-0915TPG,Coffee Bean,#473F3E,"71,63,62",9756,9,756,深色调 Deep/Dark,False,27.415,3.232,1.865
19-1109TPG,Chocolate Torte,#473E3E,"71,62,62",9757,9,757,深色调 Deep/Dark,False,27.11,3.881,1.423
19-1101TPG,After Dark,#433F3F,"67,63,63",9758,9,758,深色调 Deep/Dark,False,27.038,1.705,0.611
19-4405TPG,Forest River,#3B4142,"59,65,66",9759,9,759,深色调 Deep/Dark,False,27.028,-2.242,-1.461
19-0303TPG,Jet Black,#3E4043,"62,64,67",9760,9,760,深色调 Deep/Dark,False,27.007,-0.138,-2.118
